sale_id,customer_id,product_id,quantity,sale_date
883,2420,102,1,2024-06-17
884,3956,101,3,2024-10-17
885,1583,103,2,2024-07-03
886,3537,101,3,2024-03-24
887,2370,103,3,2024-01-20
888,4310,104,1,2024-11-04
889,270,104,2,2024-05-28
890,2148,101,2,2024-07-10
891,3194,103,3,2024-07-01
892,3412,103,2,2024-05-09
893,2395,101,3,2024-03-01
894,4131,102,2,2024-10-18
895,3790,104,3,2024-02-14
896,654,103,2,2024-02-01
897,2420,101,1,2024-08-18
898,1301,102,3,2024-10-07
899,4390,102,1,2024-10-09
900,4597,104,2,2024-11-20
901,1515,103,3,2024-06-06
902,4955,104,1,2024-06-14
903,4022,103,2,2024-08-22
904,3551,101,1,2024-12-19
905,486,103,2,2024-04-28
906,2924,103,3,2024-10-23
907,3223,101,1,2024-09-08
908,1288,104,1,2024-05-14
909,4488,104,1,2024-04-16
910,4564,104,2,2024-09-22
911,3311,101,1,2024-05-23
912,4832,103,3,2024-01-13
913,3626,103,1,2024-02-11
914,2107,103,1,2024-09-14
915,727,103,1,2024-03-25
916,2837,101,3,2024-10-12
917,1334,104,2,2024-04-21
918,4650,101,3,2024-01-14
919,3501,102,1,2024-10-08
920,1222,103,3,2024-03-02
921,1063,103,1,2024-02-13
922,1045,104,3,2024-02-11
923,3853,101,1,2024-06-24
924,2653,103,3,2024-01-22
925,489,104,1,2024-01-14
926,961,102,2,2024-12-09
927,4655,103,3,2024-09-05
928,4833,101,2,2024-06-07
929,4470,101,2,2024-12-02
930,4708,101,1,2024-08-18
931,732,101,2,2024-06-16
932,2863,102,2,2024-08-03
933,2868,101,2,2024-05-14
934,976,103,1,2024-12-09
935,3397,103,2,2024-04-25
936,707,101,3,2024-03-12
937,1604,103,1,2024-07-04
938,795,104,1,2024-07-09
939,3626,104,2,2024-04-03
940,1384,104,3,2024-08-06
941,4281,101,1,2024-01-01
942,54,102,1,2024-06-14
943,4425,103,3,2024-03-07
944,3377,104,3,2024-12-14
945,2359,104,2,2024-09-14
946,3968,104,3,2024-05-14
947,4350,101,2,2024-03-02
948,3786,103,1,2024-12-23
949,93,103,2,2024-12-28
950,1466,103,2,2024-12-03
951,4052,104,2,2024-10-04
952,3205,101,2,2024-08-02
953,1871,104,1,2024-10-04
954,2631,104,1,2024-07-05
955,195,103,1,2024-05-23
956,1314,101,1,2024-09-11
957,860,103,3,2024-09-07
958,6,104,1,2024-06-07
959,1643,102,2,2024-08-21
960,1804,102,1,2024-08-14
961,4095,104,2,2024-07-25
962,4171,102,1,2024-08-18
963,68,104,2,2024-07-07
964,3156,101,3,2024-05-05
965,3011,103,2,2024-12-13
966,4217,103,1,2024-10-12
967,1371,103,3,2024-02-21
968,2810,101,2,2024-07-15
969,703,101,3,2024-10-03
970,2113,101,3,2024-08-27
971,4402,102,3,2024-09-13
972,4561,104,2,2024-08-05
973,3690,101,1,2024-06-05
974,178,102,2,2024-03-16
975,4387,104,1,2024-07-14
976,2903,101,2,2024-06-07
977,2152,103,1,2024-04-12
978,2776,102,1,2024-06-03
979,4955,102,3,2024-03-26
980,1879,101,2,2024-02-21
981,1517,101,3,2024-05-21
982,4418,102,2,2024-12-08
983,3169,103,2,2024-01-16
984,4661,103,2,2024-07-17
985,2383,103,2,2024-12-17
986,4637,101,2,2024-04-20
987,3232,101,3,2024-11-14
988,4983,102,1,2024-05-03
989,4846,103,3,2024-07-12
990,534,104,3,2024-05-20
991,453,102,1,2024-10-20
992,4134,103,1,2024-07-06
993,3065,104,1,2024-11-12
994,2945,102,2,2024-04-15
995,3675,101,2,2024-02-25
996,78,101,2,2024-11-13
997,4735,103,1,2024-04-22
998,4854,104,2,2024-09-07
999,2646,101,1,2024-03-05
1000,1531,102,2,2024-07-15
1001,1755,102,2,2024-01-15
1002,3570,104,1,2024-11-20
1003,1001,101,2,2024-12-08
1004,162,103,2,2024-03-06
1005,1252,102,2,2024-05-08
1006,586,102,1,2024-07-26
1007,4408,103,1,2024-07-13
1008,1135,102,3,2024-12-07
1009,740,104,1,2024-09-08
1010,4751,103,1,2024-07-09
1011,3490,103,2,2024-08-07
1012,307,101,1,2024-09-15
1013,3657,103,1,2024-02-14
1014,4264,104,3,2024-03-19
1015,1635,104,1,2024-04-28
1016,3755,104,3,2024-04-04
1017,2975,104,1,2024-12-21
1018,1928,102,1,2024-05-21
1019,4885,104,3,2024-07-06
1020,2689,104,3,2024-07-24
1021,3695,101,3,2024-10-07
1022,4132,102,1,2024-08-08
1023,1980,101,1,2024-06-27
1024,3679,102,3,2024-02-27
1025,2827,102,1,2024-02-16
1026,3996,103,2,2024-02-16
1027,311,104,1,2024-06-23
1028,3121,103,2,2024-04-20
1029,451,104,3,2024-10-09
1030,2204,101,3,2024-12-26
1031,1351,103,2,2024-07-07
1032,3890,103,2,2024-01-20
1033,3085,103,1,2024-12-17
1034,1009,103,3,2024-06-09
1035,912,103,1,2024-02-18
1036,904,104,1,2024-08-02
1037,200,102,1,2024-06-22
1038,658,102,1,2024-07-07
1039,258,101,1,2024-08-15
1040,202,102,1,2024-09-11
1041,3329,103,3,2024-02-21
1042,4723,104,3,2024-04-14
1043,4835,104,2,2024-11-11
1044,2929,102,1,2024-10-25
1045,259,104,2,2024-12-04
1046,4544,103,3,2024-07-09
1047,1625,104,2,2024-08-15
1048,1382,104,1,2024-07-10
1049,3362,101,2,2024-06-21
1050,1458,104,2,2024-07-19
1051,665,103,2,2024-09-12
1052,4757,103,1,2024-10-18
1053,2812,102,2,2024-09-17
1054,2413,104,2,2024-07-21
1055,2768,101,3,2024-05-24
1056,3922,101,1,2024-12-20
1057,2156,102,2,2024-12-03
1058,177,102,2,2024-04-22
1059,4559,102,3,2024-11-04
1060,4595,102,2,2024-10-15
1061,2953,104,2,2024-02-21
1062,1376,101,1,2024-12-06
1063,1611,102,3,2024-01-16
1064,2302,101,1,2024-04-18
1065,1953,103,2,2024-09-17
1066,4218,102,3,2024-10-27
1067,1693,103,2,2024-01-16
1068,2550,102,2,2024-05-22
1069,3733,103,3,2024-07-06
1070,2073,104,2,2024-05-04
1071,3068,103,2,2024-09-08
1072,1275,102,1,2024-06-15
1073,1164,101,2,2024-11-12
1074,3331,102,1,2024-09-15
1075,899,104,1,2024-02-07
1076,3825,102,1,2024-12-11
1077,745,101,3,2024-02-08
1078,1860,103,2,2024-07-16
1079,4135,102,1,2024-08-12
1080,1321,101,2,2024-12-22
1081,4737,101,2,2024-06-19
1082,4813,102,1,2024-12-23
1083,4944,104,3,2024-10-16
1084,4625,102,3,2024-03-18
1085,4070,102,2,2024-11-17
1086,3325,104,1,2024-02-26
1087,325,101,2,2024-02-19
1088,4641,101,2,2024-02-09
1089,3688,102,1,2024-05-01
1090,2657,104,3,2024-10-11
1091,1624,104,1,2024-08-12
1092,602,102,3,2024-02-27
1093,4736,101,3,2024-05-11
1094,1739,103,3,2024-09-15
1095,935,104,2,2024-07-16
1096,2167,103,2,2024-11-22
1097,1432,102,3,2024-09-25
1098,1735,103,1,2024-03-23
1099,954,104,1,2024-09-24
1100,2226,103,3,2024-09-17
1101,113,104,2,2024-08-03
1102,1842,104,1,2024-11-21
1103,3321,104,3,2024-09-02
1104,1431,104,3,2024-06-05
1105,813,102,3,2024-08-10
1106,3897,103,3,2024-04-07
1107,3485,102,1,2024-01-15
1108,2627,102,3,2024-04-03
1109,1646,101,1,2024-05-02
1110,2994,104,3,2024-04-07
1111,2772,104,1,2024-06-11
1112,2462,102,2,2024-11-25
1113,118,104,3,2024-08-05
1114,1325,101,2,2024-02-01
1115,1048,102,2,2024-12-18
1116,2415,102,2,2024-10-13
1117,3709,103,2,2024-10-23
1118,3970,102,2,2024-06-25
1119,1182,104,1,2024-11-27
1120,4592,103,3,2024-08-17
1121,206,101,3,2024-09-23
1122,615,101,1,2024-06-26
1123,4089,101,3,2024-11-11
1124,4723,104,1,2024-11-28
1125,1406,104,2,2024-03-06
1126,4176,103,3,2024-03-03
1127,752,104,2,2024-04-05
1128,3518,103,2,2024-06-27
1129,4728,103,2,2024-06-16
1130,1817,102,3,2024-10-24
1131,4428,103,1,2024-11-08
1132,1235,102,1,2024-06-22
1133,914,102,3,2024-10-19
1134,2765,101,2,2024-11-12
1135,855,102,1,2024-05-19
1136,4785,103,1,2024-08-17
1137,1012,101,3,2024-08-24
1138,1505,101,1,2024-08-06
1139,2463,103,2,2024-03-25
1140,2196,102,2,2024-02-10
1141,1192,101,3,2024-08-15
1142,4961,103,3,2024-12-21
1143,452,104,2,2024-06-09
1144,1034,102,1,2024-07-05
1145,2284,102,2,2024-05-04
1146,941,101,2,2024-08-28
1147,3002,103,1,2024-01-11
1148,829,103,3,2024-10-20
1149,523,104,1,2024-03-07
1150,613,102,1,2024-10-03
1151,4323,104,2,2024-04-13
1152,38,103,3,2024-02-21
1153,2756,102,3,2024-04-08
1154,766,104,2,2024-06-01
1155,2293,104,3,2024-03-04
1156,3411,103,3,2024-11-05
1157,4722,103,1,2024-08-02
1158,1587,101,3,2024-01-04
1159,4067,103,2,2024-04-15
1160,766,102,1,2024-02-19
1161,4864,104,3,2024-01-07
1162,3552,101,2,2024-02-08
1163,2735,101,3,2024-04-17
1164,378,103,1,2024-05-20
1165,3989,102,1,2024-02-12
1166,121,103,1,2024-04-19
1167,4529,102,2,2024-05-23
1168,4241,104,3,2024-05-19
1169,589,101,2,2024-10-25
1170,360,104,2,2024-11-19
1171,35,104,3,2024-11-28
1172,1738,101,2,2024-03-08
1173,3260,101,1,2024-09-09
1174,4515,101,1,2024-07-08
1175,1199,103,2,2024-12-10
1176,3198,103,1,2024-03-23
1177,3346,101,1,2024-09-01
1178,4970,103,3,2024-10-26
1179,4484,101,1,2024-04-01
1180,1671,104,2,2024-06-14
1181,4031,101,3,2024-10-20
1182,1982,102,1,2024-09-01
1183,662,102,2,2024-01-04
1184,2723,101,3,2024-03-10
1185,4525,104,2,2024-11-05
1186,3980,103,2,2024-05-26
1187,1570,102,1,2024-03-23
1188,4171,104,2,2024-09-02
1189,3908,104,1,2024-03-22
1190,430,102,1,2024-07-07
1191,3166,103,3,2024-03-15
1192,4770,103,3,2024-07-25
1193,3082,102,2,2024-03-23
1194,624,103,2,2024-02-17
1195,3831,102,1,2024-10-16
1196,2954,103,3,2024-06-18
1197,4181,103,1,2024-06-18
1198,2856,101,2,2024-07-28
1199,4665,101,1,2024-05-23
1200,1234,101,3,2024-06-07
1201,1106,102,1,2024-08-28
1202,2656,103,2,2024-08-21
1203,2770,104,3,2024-01-20
1204,3675,102,2,2024-07-06
1205,2758,102,3,2024-05-21
1206,1470,102,2,2024-02-02
1207,2771,103,2,2024-01-13
1208,3724,101,1,2024-02-22
1209,997,101,2,2024-11-01
1210,43,103,2,2024-10-07
1211,3308,103,1,2024-11-24
1212,3829,104,2,2024-12-13
1213,1015,104,3,2024-07-20
1214,3706,103,1,2024-11-01
1215,2635,104,2,2024-10-17
1216,2139,102,2,2024-06-12
1217,3657,102,3,2024-09-23
1218,3500,102,3,2024-01-22
1219,1223,101,2,2024-07-04
1220,4656,104,2,2024-09-04
1221,1933,104,1,2024-09-11
1222,3799,103,1,2024-06-22
1223,3602,102,3,2024-11-11
1224,1591,102,1,2024-08-04
1225,1431,104,2,2024-11-15
1226,4766,104,2,2024-07-10
1227,1073,104,2,2024-12-14
1228,2566,104,3,2024-01-15
1229,1431,103,1,2024-08-26
1230,299,103,3,2024-07-15
1231,3582,103,3,2024-12-11
1232,4990,103,2,2024-09-13
1233,4782,104,3,2024-05-23
1234,4313,102,2,2024-06-11
1235,3080,104,2,2024-03-16
1236,3937,102,2,2024-06-15
1237,3590,102,1,2024-04-04
1238,3840,102,1,2024-10-27
1239,3241,102,2,2024-05-07
1240,51,104,2,2024-02-07
1241,3099,102,1,2024-08-12
1242,4402,102,3,2024-01-04
1243,4367,101,1,2024-01-14
1244,3157,104,2,2024-08-28
1245,1866,104,1,2024-04-04
1246,35,102,2,2024-10-14
1247,3275,104,2,2024-05-10
1248,4482,101,3,2024-05-22
1249,325,104,3,2024-05-08
1250,878,103,2,2024-11-12
1251,2468,104,3,2024-02-20
1252,2461,102,3,2024-02-04
1253,2213,103,2,2024-01-18
1254,3850,102,1,2024-08-24
1255,881,103,2,2024-10-18
1256,3531,104,3,2024-09-13
1257,4025,104,2,2024-09-20
1258,516,103,2,2024-09-12
1259,3562,102,3,2024-01-06
1260,2654,101,1,2024-10-11
1261,3885,102,1,2024-10-27
1262,2441,103,2,2024-04-12
1263,2088,103,2,2024-12-24
1264,3075,104,3,2024-06-26
1265,1716,103,2,2024-03-27
1266,1556,103,3,2024-01-26
1267,3127,102,3,2024-05-03
1268,2695,102,3,2024-05-27
1269,24,104,2,2024-09-28
1270,4090,103,3,2024-03-23
1271,2090,102,2,2024-04-12
1272,2927,103,2,2024-11-21
1273,2406,104,3,2024-04-07
1274,1425,101,2,2024-05-15
1275,2165,104,1,2024-11-18
1276,4562,104,2,2024-08-24
1277,604,102,1,2024-02-01
1278,3146,101,3,2024-12-16
1279,7,103,3,2024-07-19
1280,4679,101,3,2024-03-05
1281,4334,104,2,2024-04-04
1282,917,104,1,2024-05-13
1283,1502,101,3,2024-08-12
1284,4508,102,2,2024-11-09
1285,3141,104,2,2024-05-06
1286,3683,101,2,2024-05-15
1287,200,102,1,2024-04-21
1288,4249,103,2,2024-02-22
1289,1602,102,1,2024-08-19
1290,1178,103,3,2024-11-15
1291,4260,104,3,2024-01-10
1292,4420,101,3,2024-01-11
1293,2669,103,2,2024-04-04
1294,149,103,3,2024-08-04
1295,2155,104,3,2024-03-10
1296,3644,103,1,2024-10-01
1297,3139,103,1,2024-11-02
1298,3625,104,1,2024-11-02
1299,2623,104,3,2024-07-22
1300,612,103,2,2024-07-20
1301,3341,104,1,2024-04-20
1302,560,102,1,2024-01-08
1303,1464,102,3,2024-10-22
1304,4692,103,2,2024-02-22
1305,979,101,1,2024-06-28
1306,3527,104,2,2024-04-19
1307,3888,104,2,2024-09-26
1308,3128,101,2,2024-08-06
1309,1570,101,2,2024-09-25
1310,41,104,3,2024-11-05
1311,4677,103,3,2024-05-25
1312,3471,103,2,2024-08-09
1313,4115,103,3,2024-04-02
1314,4982,101,1,2024-07-19
1315,595,104,3,2024-09-09
1316,3151,101,1,2024-08-21
1317,4826,102,2,2024-09-07
1318,1306,104,3,2024-09-02
1319,1773,103,1,2024-10-12
1320,1368,104,2,2024-04-09
1321,2638,101,1,2024-05-24
1322,1627,104,2,2024-05-02
1323,4298,104,2,2024-11-25
1324,3468,103,2,2024-01-07
1325,1191,104,3,2024-11-07
1326,3076,103,2,2024-12-25
1327,4381,103,3,2024-04-27
1328,4605,102,2,2024-09-09
1329,1748,103,1,2024-07-10
1330,3073,102,2,2024-08-24
1331,1109,102,2,2024-12-06
1332,3181,103,3,2024-03-01
1333,3335,103,1,2024-08-19
1334,3900,102,1,2024-04-27
1335,4565,102,2,2024-06-19
1336,2146,102,2,2024-05-23
1337,3838,104,3,2024-05-14
1338,3614,103,1,2024-10-27
1339,1735,102,1,2024-07-07
1340,2832,102,2,2024-02-24
1341,3703,104,3,2024-02-21
1342,4092,102,1,2024-10-15
1343,4383,103,1,2024-02-19
1344,860,101,2,2024-07-08
1345,670,101,2,2024-02-13
1346,599,102,3,2024-07-25
1347,3807,104,2,2024-09-24
1348,711,102,1,2024-02-03
1349,1410,101,1,2024-01-26
1350,1137,101,2,2024-10-07
1351,3110,102,1,2024-09-14
1352,4822,103,2,2024-09-02
1353,2201,102,2,2024-06-26
1354,4850,103,1,2024-05-15
1355,2825,104,3,2024-12-20
1356,740,102,2,2024-05-11
1357,2708,103,1,2024-04-20
1358,4305,104,3,2024-09-08
1359,4847,102,1,2024-09-04
1360,2539,101,2,2024-03-01
1361,541,104,1,2024-06-02
1362,3150,102,3,2024-05-14
1363,669,104,1,2024-08-07
1364,3246,102,1,2024-02-24
1365,4968,104,2,2024-07-12
1366,4609,103,2,2024-06-21
1367,3970,102,1,2024-09-09
1368,825,104,2,2024-01-25
1369,1074,104,3,2024-09-25
1370,3026,102,1,2024-09-21
1371,1624,102,3,2024-06-12
1372,2573,101,1,2024-01-08
1373,284,102,2,2024-09-14
1374,538,104,2,2024-06-26
1375,1360,104,3,2024-02-23
1376,4224,101,2,2024-11-11
1377,4606,104,2,2024-08-17
1378,2854,104,1,2024-04-07
1379,1202,104,2,2024-07-01
1380,3577,101,1,2024-09-25
1381,3135,104,2,2024-11-18
1382,4535,103,3,2024-02-18
1383,2816,104,2,2024-05-13
1384,648,104,1,2024-03-24
1385,189,101,3,2024-03-11
1386,2900,101,2,2024-12-08
1387,3825,102,1,2024-09-10
1388,1335,102,2,2024-02-17
1389,4869,101,2,2024-12-22
1390,1586,101,3,2024-02-19
1391,1265,102,2,2024-10-18
1392,727,103,2,2024-05-07
1393,3717,101,2,2024-11-17
1394,46,102,3,2024-11-07
1395,460,101,3,2024-04-12
1396,197,102,1,2024-05-23
1397,2030,102,2,2024-05-09
1398,4581,103,1,2024-05-17
1399,2530,103,1,2024-05-19
1400,3535,103,1,2024-06-12
1401,1550,102,1,2024-08-01
1402,4924,101,1,2024-10-21
1403,1443,101,2,2024-07-10
1404,430,103,1,2024-02-04
1405,4440,103,1,2024-07-13
1406,1683,103,3,2024-11-05
1407,992,104,3,2024-02-24
1408,1467,101,3,2024-04-24
1409,598,104,1,2024-11-04
1410,2742,104,1,2024-09-10
1411,2048,101,3,2024-04-21
1412,1376,102,3,2024-11-27
1413,1856,104,2,2024-07-25
1414,162,103,3,2024-06-27
1415,931,104,3,2024-08-04
1416,1821,103,2,2024-01-18
1417,4330,103,2,2024-03-22
1418,282,104,2,2024-06-21
1419,2235,104,2,2024-12-13
1420,2845,102,2,2024-06-22
1421,1493,102,2,2024-10-15
1422,1909,102,1,2024-06-13
1423,1681,104,2,2024-10-26
1424,2447,103,1,2024-11-07
1425,334,102,1,2024-09-27
1426,761,104,1,2024-09-25
1427,4205,101,2,2024-06-15
1428,2987,104,2,2024-11-22
1429,2635,101,2,2024-05-06
1430,1928,102,1,2024-03-01
1431,698,101,3,2024-10-10
1432,121,104,1,2024-11-16
1433,2750,102,2,2024-06-07
1434,1914,102,2,2024-02-06
1435,2390,101,2,2024-08-24
1436,2449,103,3,2024-12-02
1437,2738,102,3,2024-09-23
1438,4050,104,2,2024-02-07
1439,1202,102,2,2024-04-02
1440,2221,101,2,2024-11-02
1441,3687,101,3,2024-03-17
1442,276,104,1,2024-11-17
1443,2409,102,2,2024-06-18
1444,1458,101,1,2024-07-06
1445,3215,104,3,2024-05-10
1446,4889,102,2,2024-04-25
1447,1624,103,2,2024-01-27
1448,1811,101,1,2024-05-17
1449,3798,104,1,2024-05-15
1450,1357,101,1,2024-11-28
1451,2723,104,3,2024-11-20
1452,3071,101,2,2024-12-28
1453,85,103,2,2024-09-27
1454,1686,102,1,2024-02-22
1455,4549,104,3,2024-09-07
1456,22,103,2,2024-04-17
1457,3363,104,3,2024-01-28
1458,1056,102,2,2024-05-19
1459,3818,102,3,2024-11-11
1460,3678,103,2,2024-07-04
1461,2216,102,1,2024-08-05
1462,1830,101,3,2024-07-08
1463,1325,103,3,2024-01-07
1464,3035,102,3,2024-09-06
1465,457,103,1,2024-02-15
1466,3875,103,3,2024-01-23
1467,3102,101,1,2024-08-03
1468,155,101,1,2024-10-05
1469,1371,102,2,2024-04-11
1470,4769,102,1,2024-02-17
1471,3444,102,3,2024-05-15
1472,4949,102,3,2024-01-11
1473,659,104,3,2024-08-17
1474,1394,104,3,2024-11-14
1475,4029,104,2,2024-09-01
1476,1030,102,2,2024-10-25
1477,4861,101,2,2024-06-02
1478,4544,101,1,2024-05-17
1479,2564,103,3,2024-11-09
1480,1447,104,3,2024-02-26
1481,3916,103,2,2024-12-27
1482,1069,102,3,2024-08-10
1483,1236,101,3,2024-02-08
1484,2193,101,1,2024-07-11
1485,4167,104,1,2024-11-07
1486,476,102,3,2024-10-13
1487,1059,104,2,2024-10-25
1488,4637,101,2,2024-04-07
1489,2385,101,1,2024-06-06
1490,3682,104,3,2024-03-11
1491,9,102,3,2024-08-16
1492,3712,101,3,2024-11-03
1493,224,104,2,2024-06-08
1494,161,102,3,2024-10-16
1495,1049,102,1,2024-08-02
1496,3513,104,1,2024-01-03
1497,1813,102,1,2024-06-21
1498,3397,102,1,2024-11-19
1499,4322,104,3,2024-02-01
1500,1735,102,1,2024-03-09
1501,4534,103,3,2024-02-12
1502,4190,101,3,2024-05-22
1503,4575,103,3,2024-07-03
1504,1702,102,3,2024-06-08
1505,36,104,2,2024-11-13
1506,2068,102,1,2024-12-08
1507,3144,101,1,2024-02-26
1508,1591,102,1,2024-06-27
1509,2183,103,3,2024-12-08
1510,2992,104,2,2024-06-10
1511,2120,102,3,2024-08-12
1512,2563,102,3,2024-05-02
1513,4135,103,2,2024-08-16
1514,913,103,3,2024-04-28
1515,1664,102,3,2024-07-04
1516,2721,103,1,2024-08-04
1517,995,102,1,2024-04-19
1518,3544,103,2,2024-01-10
1519,2324,103,1,2024-11-15
1520,2733,104,1,2024-02-07
1521,4057,104,2,2024-08-15
1522,895,101,2,2024-08-28
1523,2685,104,3,2024-09-01
1524,2294,101,2,2024-04-18
1525,3361,101,3,2024-03-05
1526,3909,104,1,2024-09-10
1527,1347,101,2,2024-06-12
1528,216,102,1,2024-01-11
1529,1090,104,3,2024-10-12
1530,4178,102,2,2024-10-17
1531,2619,101,2,2024-11-21
1532,144,102,3,2024-07-24
1533,2666,104,1,2024-10-21
1534,1550,101,2,2024-08-05
1535,68,102,2,2024-01-05
1536,1040,103,2,2024-11-14
1537,343,102,1,2024-03-09
1538,1755,104,2,2024-12-07
1539,4193,103,2,2024-10-03
1540,3628,103,2,2024-01-26
1541,2977,104,3,2024-03-13
1542,1703,104,3,2024-10-21
1543,2886,104,1,2024-03-03
1544,1033,103,3,2024-12-06
1545,1087,104,1,2024-03-04
1546,2582,103,2,2024-12-13
1547,1535,101,3,2024-07-27
1548,1139,103,1,2024-03-22
1549,1711,103,1,2024-04-25
1550,4056,104,1,2024-01-18
1551,1111,101,2,2024-10-17
1552,3641,103,1,2024-12-22
1553,4837,102,1,2024-03-06
1554,1165,101,2,2024-06-16
1555,2198,103,1,2024-06-03
1556,2651,102,3,2024-08-01
1557,682,101,3,2024-02-13
1558,467,104,1,2024-04-09
1559,1955,103,3,2024-07-24
1560,3412,101,1,2024-06-06
1561,1241,104,1,2024-10-24
1562,4563,102,1,2024-10-08
1563,1766,102,1,2024-08-05
1564,2203,104,1,2024-05-18
1565,4188,101,2,2024-07-05
1566,3749,101,2,2024-06-15
1567,1074,103,3,2024-08-25
1568,872,103,2,2024-11-18
1569,2949,103,2,2024-09-28
1570,4591,103,1,2024-12-16
1571,3351,104,3,2024-12-24
1572,2725,101,3,2024-09-10
1573,4745,102,2,2024-02-09
1574,3699,102,3,2024-09-20
1575,3879,102,3,2024-06-14
1576,2306,102,1,2024-06-19
1577,3867,102,3,2024-05-25
1578,892,101,3,2024-12-06
1579,4927,104,2,2024-08-01
1580,4451,103,2,2024-06-25
1581,2946,104,1,2024-01-08
1582,2713,102,1,2024-02-24
1583,4150,103,3,2024-12-19
1584,2247,101,1,2024-07-06
1585,908,103,3,2024-02-27
1586,3160,101,3,2024-03-13
1587,2819,104,1,2024-07-16
1588,3929,104,1,2024-04-09
1589,4499,102,2,2024-08-08
1590,27,102,1,2024-06-12
1591,4999,101,3,2024-06-04
1592,3934,103,3,2024-07-21
1593,364,104,2,2024-03-16
1594,1905,104,3,2024-10-10
1595,2140,104,3,2024-04-11
1596,2173,102,3,2024-02-11
1597,2332,102,2,2024-03-19
1598,4018,103,1,2024-09-23
1599,2402,102,3,2024-08-27
1600,2439,102,1,2024-09-26
1601,4364,104,3,2024-02-27
1602,2508,103,3,2024-01-27
1603,3343,101,1,2024-11-01
1604,561,104,1,2024-10-08
1605,436,103,1,2024-02-26
1606,831,102,2,2024-05-11
1607,232,103,2,2024-04-16
1608,4306,104,3,2024-02-23
1609,2749,101,1,2024-08-09
1610,1695,104,2,2024-10-13
1611,1156,103,3,2024-12-14
1612,2725,101,2,2024-01-10
1613,2698,102,1,2024-02-12
1614,240,102,2,2024-02-22
1615,626,103,3,2024-07-22
1616,4233,102,2,2024-07-01
1617,1413,104,3,2024-11-04
1618,3965,102,2,2024-03-13
1619,583,101,2,2024-11-11
1620,3863,102,2,2024-06-17
1621,2652,102,3,2024-03-10
1622,474,101,3,2024-07-28
1623,108,103,3,2024-03-11
1624,4060,103,1,2024-02-07
1625,2762,103,2,2024-08-10
1626,713,101,1,2024-09-03
1627,1230,104,2,2024-05-15
1628,256,102,1,2024-10-27
1629,4851,101,2,2024-02-22
1630,3377,102,2,2024-02-19
1631,1115,101,3,2024-09-16
1632,482,103,1,2024-08-24
1633,799,103,2,2024-07-25
1634,3045,103,3,2024-11-10
1635,297,102,3,2024-02-16
1636,2334,101,3,2024-12-08
1637,2838,102,1,2024-06-12
1638,3803,103,2,2024-10-03
1639,4749,104,1,2024-02-19
1640,3507,102,3,2024-12-19
1641,4012,102,2,2024-06-06
1642,411,101,3,2024-03-04
1643,212,103,3,2024-10-02
1644,3584,101,1,2024-04-24
1645,282,102,2,2024-10-23
1646,4839,102,2,2024-04-28
1647,612,104,3,2024-11-09
1648,1162,102,3,2024-09-23
1649,2669,104,3,2024-06-24
1650,4913,104,1,2024-09-18
1651,2881,102,2,2024-03-24
1652,2916,101,3,2024-12-28
1653,3039,103,1,2024-09-27
1654,3372,104,1,2024-06-17
1655,3354,102,1,2024-10-07
1656,413,104,3,2024-03-13
1657,629,104,1,2024-07-20
1658,2194,104,3,2024-04-14
1659,142,102,1,2024-01-18
1660,1422,101,2,2024-01-27
1661,3538,102,3,2024-09-04
1662,4924,104,3,2024-05-06
1663,4284,103,1,2024-10-24
1664,2805,102,3,2024-07-04
1665,4407,101,3,2024-05-02
1666,1020,104,2,2024-04-18
1667,2985,104,2,2024-08-18
1668,795,102,1,2024-10-19
1669,4502,102,2,2024-04-27
1670,339,103,1,2024-09-21
1671,2661,104,1,2024-07-15
1672,2419,102,1,2024-12-03
1673,2746,104,1,2024-04-25
1674,1030,102,1,2024-03-13
1675,1109,102,3,2024-11-21
1676,4102,103,1,2024-06-23
1677,2003,103,3,2024-02-05
1678,1101,103,2,2024-12-27
1679,2602,103,3,2024-08-09
1680,2426,104,3,2024-04-14
1681,645,103,3,2024-01-24
1682,1812,101,1,2024-05-03
1683,4006,103,3,2024-01-25
1684,72,102,1,2024-12-07
1685,2574,104,1,2024-02-17
1686,1858,104,2,2024-04-02
1687,3842,103,3,2024-10-07
1688,3421,104,1,2024-10-09
1689,174,103,1,2024-09-27
1690,1035,102,3,2024-08-09
1691,2074,101,1,2024-09-12
1692,4921,101,3,2024-02-20
1693,3212,103,3,2024-07-20
1694,4543,103,1,2024-08-22
1695,3744,102,2,2024-04-11
1696,2538,101,1,2024-05-14
1697,4211,101,1,2024-04-28
1698,668,102,1,2024-12-20
1699,3670,102,3,2024-10-24
1700,2710,104,3,2024-10-22
1701,3728,101,2,2024-02-20
1702,82,102,3,2024-08-22
1703,2680,104,2,2024-03-16
1704,27,103,1,2024-08-21
1705,611,104,1,2024-08-12
1706,118,104,3,2024-11-28
1707,2398,103,2,2024-12-12
1708,1128,102,3,2024-06-06
1709,1152,102,3,2024-07-16
1710,2771,104,2,2024-09-09
1711,2507,104,3,2024-08-04
1712,114,101,2,2024-02-11
1713,2129,102,3,2024-10-28
1714,3745,104,1,2024-07-04
1715,2194,101,1,2024-07-16
1716,937,102,2,2024-04-04
1717,2307,101,1,2024-01-22
1718,3262,104,1,2024-02-07
1719,2902,101,2,2024-03-22
1720,106,102,3,2024-08-08
1721,3183,102,1,2024-10-16
